"","countrycode","UDel_t_pop","year"
"836","IRN",14.4613400046094,1903
"837","IRQ",21.789785195912,1903
"838","ISL",0.480799809786486,1903
"839","ISR",18.9184933524521,1903
"840","ITA",12.5544110178473,1903
"841","JAM",24.1161379450079,1903
"842","JEY",11,1903
"843","JOR",17.0655815909255,1903
"844","JPN",13.0414378064887,1903
"845","KAS",-5.1,1903
"846","KAZ",4.34466708326252,1903
"847","KEN",19.6849837408917,1903
"848","KGZ",3.9328432837287,1903
"849","KHM",27.7205787593815,1903
"850","KIR",NA,1903
"851","KNA",NA,1903
"852","KOR",10.8207466364828,1903
"853","KOS",9.14846726674731,1903
"854","KWT",24.6117072681501,1903
"855","LAO",23.9046650268243,1903
"856","LBN",13.4692262822513,1903
"857","LBR",25.9600131188224,1903
"858","LBY",19.9647326602798,1903
"859","LCA",NA,1903
"860","LIE",3.50316717915646,1903
"861","LKA",26.3853704503378,1903
"862","LSO",11.5304957275178,1903
"863","LTU",7.18941696948112,1903
"864","LUX",9.1,1903
"865","LVA",6.83360030236302,1903
"866","MAC",20.9,1903
"867","MAF",NA,1903
"868","MAR",16.7039036180354,1903
"869","MCO",13.5,1903
"870","MDA",9.75262370409769,1903
"871","MDG",20.7358234776469,1903
"872","MDV",NA,1903
"873","MEX",17.8323959841776,1903
"874","MHL",NA,1903
"875","MKD",9.97562004790077,1903
"876","MLI",27.8600211212185,1903
"877","MLT",NA,1903
"878","MMR",25.2149198491794,1903
"879","MNE",8.08678105353168,1903
"880","MNG",-1.85209829684228,1903
"881","MNP",NA,1903
"882","MOZ",23.3149427481353,1903
"883","MRT",28.0433328716479,1903
"884","MSR",NA,1903
"885","MUS",23.7,1903
"886","MWI",20.6192500979241,1903
"887","MYS",25.9290196237693,1903
"888","NAM",20.3562968172033,1903
"889","NCL",21.1657035461861,1903
"890","NER",28.4435406986198,1903
"891","NFK",NA,1903
"892","NGA",26.5382138520357,1903
"893","NIC",25.1724626211397,1903
"894","NIU",NA,1903
"895","NLD",9.63677164564403,1903
"896","NOR",4.6036241259506,1903
"897","NPL",21.049040090401,1903
"898","NRU",NA,1903
"899","NZL",12.0670514189011,1903
"900","OMN",25.8434323541334,1903
"901","PAK",22.4767600980311,1903
"902","PAN",24.6653158728521,1903
"903","PCN",NA,1903
"904","PER",14.7638738063591,1903
"905","PHL",25.6369888573717,1903
"906","PLW",NA,1903
"907","PNG",21.8728348529647,1903
"908","POL",8.28885164467228,1903
"909","PRI",23.5558904631918,1903
"910","PRK",7.68680107046299,1903
"911","PRT",14.7938930006165,1903
"912","PRY",21.6719670725537,1903
"913","PYF",24,1903
"914","QAT",25.3229186518979,1903
"915","ROU",9.59440983641248,1903
"916","RUS",3.93708755538799,1903
"917","RWA",19.7006913994164,1903
"918","ESH",23.5631835414801,1903
"919","SAU",24.9901056369963,1903
"920","SDN",26.97261449343,1903
"921","SSD",26.825024708017,1903
"922","SEN",26.9514454047392,1903
"923","SGP",NA,1903
"924","SGS",NA,1903
"925","SHN",NA,1903
"926","SLB",27.1048522470813,1903
"927","SLE",26.4464510883726,1903
"928","SLV",21.582477272824,1903
"929","SMR",11.8180229830133,1903
"930","SOL",24.3567534541147,1903
"931","SOM",27.1146646450993,1903
"932","SPM",NA,1903
"933","SRB",10.4844317104217,1903
"934","STP",25.4,1903
"935","SUR",27.6418147199884,1903
"936","SVK",7.94044957827547,1903
"937","SVN",8.63724212385669,1903
"938","SWE",5.65211101312698,1903
"939","SWZ",19.6005360555335,1903
"940","SXM",NA,1903
"941","SYC",NA,1903
"942","SYR",17.0942337412839,1903
"943","TCA",26.4,1903
"944","TCD",27.521546933892,1903
"945","TGO",26.410772709073,1903
"946","THA",26.8421404426021,1903
"947","TJK",9.44319081781715,1903
"948","TKM",14.4513046254171,1903
"949","TLS",25.2997572559049,1903
"950","TON",NA,1903
"951","TTO",25.6961213067747,1903
"952","TUN",17.861375703146,1903
"953","TUR",11.8260082903125,1903
"954","TWN",19.5558169942608,1903
"955","TZA",21.9895496692268,1903
"956","UGA",21.8916382200987,1903
"957","UKR",8.69019483027829,1903
"958","URY",17.8047641121924,1903
"959","USA",12.9175281199391,1903
"960","UZB",12.5195347976648,1903
"961","VAT",15.4,1903
"962","VCT",26.7,1903
"963","VEN",24.0969640989587,1903
"964","VGB",NA,1903
"965","VIR",26.7,1903
"966","VNM",24.8042843917241,1903
"967","VUT",24.6401936230863,1903
"968","PSE",18.071669950667,1903
"969","WLF",NA,1903
"970","WSM",25.6,1903
"971","YEM",22.2312839500393,1903
"972","ZAF",17.2576376055585,1903
"973","ZMB",21.0386573485209,1903
"974","ZWE",20.1974632947776,1903
"975","TUV",NA,1903
"976","GUF",27.6276715140739,1903
"977","ABW",NA,1904
"978","AFG",11.1155590502418,1904
"979","AGO",20.3526193544658,1904
"980","AIA",NA,1904
"981","ALB",13.5114682580358,1904
"982","ALA",4.9,1904
"983","AND",10.2134333039088,1904
"984","ARE",26.8066560929542,1904
"985","ARG",16.5246741161842,1904
"986","ARM",7.40889893821977,1904
"987","ASM",NA,1904
"988","ATA",NA,1904
"989","Ashm",NA,1904
"990","ATF",NA,1904
"991","ATG",NA,1904
"992","AUS",16.2555986085973,1904
"993","AUT",7.70806820658691,1904
"994","AZE",11.7316669283962,1904
"995","BDI",19.0831523407484,1904
"996","BEL",9.82345059250799,1904
"997","BEN",26.7875968170004,1904
"998","BFA",27.8259382589958,1904
"999","BGD",25.1105541303427,1904
"1000","BGR",10.037113989374,1904
"1001","BHR",NA,1904
"1002","BHS",24.9989494225757,1904
"1003","BIH",8.62134031987744,1904
"1004","BLM",NA,1904
"1005","BLR",5.16539124644185,1904
"1006","BLZ",25.0759343448103,1904
"1007","BMU",NA,1904
"1008","BOL",17.7971886031018,1904
"1009","BRA",21.0349935063374,1904
"1010","BRB",NA,1904
"1011","BRN",26.4679496889694,1904
"1012","BTN",12.3129534110095,1904
"1013","BWA",20.3891416698039,1904
"1014","CAF",24.2702530765281,1904
"1015","CAN",3.77406459698408,1904
"1016","CHE",7.83583251549267,1904
"1017","CHL",10.1316995157792,1904
"1018","CHN",13.7592569361893,1904
"1019","CIV",26.0963219519083,1904
"1020","CMR",23.2897758909278,1904
"1021","COD",22.11567095946,1904
"1022","COG",23.80834801032,1904
"1023","COK",23.8,1904
"1024","COL",19.2834483333318,1904
"1025","COM",24.1,1904
"1026","CPV",20.5,1904
"1027","CRI",21.5383119944701,1904
"1028","CUB",24.8282033443443,1904
"1029","CUW",NA,1904
"1030","CYM",27.6,1904
"1031","CYN",18.3484538093589,1904
"1032","CYP",17.4827778205526,1904
"1033","CZE",8.26204439271859,1904
"1034","DEU",8.99233240885328,1904
"1035","DJI",27.7750306274997,1904
"1036","DMA",NA,1904
"1037","DNK",7.70238932687436,1904
"1038","DOM",23.9897914886315,1904
"1039","DZA",17.0058890059176,1904
"1040","ECU",18.3391984560674,1904
"1041","EGY",20.5732282965911,1904
"1042","ERI",22.6447573960692,1904
"1043","ESP",14.5096733852072,1904
"1044","EST",4.07000140246572,1904
"1045","ETH",19.0145961713988,1904
"1046","FIN",2.63332849532465,1904
"1047","FJI",23.1405141302863,1904
"1048","FLK",6.00784494247233,1904
"1049","FRA",10.8605594035901,1904
"1050","FRO",NA,1904
"1051","FSM",NA,1904
"1052","GAB",24.411794640784,1904
"1053","Gaza",19.3,1904
"1054","GBR",8.96824916028588,1904
"1055","GEO",9.9942305981501,1904
"1056","GGY",NA,1904
"1057","GHA",26.1785480449525,1904
"1058","GIN",25.0197103525983,1904
"1059","GMB",26.2183629619484,1904
"1060","GNB",26.6069088218521,1904
"1061","GNQ",23.8831920577315,1904
"1062","GRC",15.0463904435517,1904
"1063","GRD",NA,1904
"1064","GRL",-5.16031658530179,1904
"1065","GTM",21.4757472184086,1904
"1066","GUM",NA,1904
"1067","GUY",26.1487625104546,1904
"1068","HKG",22.1,1904
"1069","HMD",NA,1904
"1070","HND",23.294829576186,1904
"1071","HRV",11.7375731760072,1904
"1072","HTI",23.0601289245591,1904
"1073","HUN",10.3275437735083,1904
"1074","IDN",24.1631316235507,1904
"1075","IMN",NA,1904
"1076","IND",25.3090552300469,1904
"1077","IOA",NA,1904
"1078","IOT",NA,1904
"1079","IRL",8.23501165516705,1904
"1080","IRN",14.6504129053989,1904
"1081","IRQ",21.8484507365019,1904
"1082","ISL",1.27130004975313,1904
"1083","ISR",18.9599970325159,1904
"1084","ITA",13.0242819595133,1904
"1085","JAM",23.724466207527,1904
"1086","JEY",10.9,1904
"1087","JOR",17.072379483932,1904
"1088","JPN",12.9862653033525,1904
"1089","KAS",-4,1904
"1090","KAZ",5.22329462160088,1904
"1091","KEN",20.0784396691523,1904
"1092","KGZ",5.29612747775522,1904
"1093","KHM",27.4437250010253,1904
"1094","KIR",NA,1904
"1095","KNA",NA,1904
"1096","KOR",10.8046943175215,1904
"1097","KOS",9.30091010864757,1904
"1098","KWT",25.1253696180198,1904
"1099","LAO",23.8188914401,1904
"1100","LBN",13.5692262822513,1904
"1101","LBR",25.5993341786016,1904
"1102","LBY",20.4271067948837,1904
"1103","LCA",NA,1904
"1104","LIE",4.10316717915646,1904
"1105","LKA",25.8146732710614,1904
"1106","LSO",11.3863533863435,1904
"1107","LTU",5.4861371814771,1904
"1108","LUX",9.2,1904
"1109","LVA",4.90653028521818,1904
"1110","MAC",20.9,1904
"1111","MAF",NA,1904
"1112","MAR",17.0225468300172,1904
"1113","MCO",14.2,1904
"1114","MDA",8.79155045771262,1904
"1115","MDG",20.6251738067508,1904
"1116","MDV",NA,1904
"1117","MEX",17.7339296187023,1904
"1118","MHL",NA,1904
"1119","MKD",10.4131266229507,1904
"1120","MLI",27.7809624463042,1904
"1121","MLT",NA,1904
"1122","MMR",24.9357710464153,1904
"1123","MNE",8.2171705354677,1904
"1124","MNG",-2.36315391212544,1904
"1125","MNP",NA,1904
"1126","MOZ",22.4671433603566,1904
"1127","MRT",27.968059443241,1904
"1128","MSR",NA,1904
"1129","MUS",23.5,1904
"1130","MWI",19.6251469122808,1904
"1131","MYS",25.5339407436562,1904
"1132","NAM",19.8574222731474,1904
"1133","NCL",20.956972628267,1904
"1134","NER",27.4930439205202,1904
"1135","NFK",NA,1904
"1136","NGA",25.9198111526596,1904
"1137","NIC",24.9280297219075,1904
"1138","NIU",NA,1904
"1139","NLD",9.4228583877409,1904
"1140","NOR",4.20460549779274,1904
"1141","NPL",20.9462201095003,1904
"1142","NRU",NA,1904
"1143","NZL",11.8658742377239,1904
"1144","OMN",26.3583614458956,1904
"1145","PAK",23.0597382126161,1904
"1146","PAN",24.2869773801693,1904
"1147","PCN",NA,1904
"1148","PER",15.0215658892758,1904
"1149","PHL",24.9000228075131,1904
"1150","PLW",NA,1904
"1151","PNG",21.2806124674367,1904
"1152","POL",7.57373284415253,1904
"1153","PRI",23.3764556141069,1904
"1154","PRK",7.39250570357784,1904
"1155","PRT",15.1544672400735,1904
"1156","PRY",21.5208793293285,1904
"1157","PYF",23.8,1904
"1158","QAT",25.7166564366376,1904
"1159","ROU",8.8856045450181,1904
"1160","RUS",3.02481348602041,1904
"1161","RWA",18.6595506376188,1904
"1162","ESH",23.5083835739224,1904
"1163","SAU",25.4761400229726,1904
"1164","SDN",27.3635804769018,1904
"1165","SSD",26.6162272896612,1904
"1166","SEN",26.5550433027125,1904
"1167","SGP",NA,1904
"1168","SGS",NA,1904
"1169","SHN",NA,1904
"1170","SLB",26.6113536860465,1904
"1171","SLE",26.0398848428405,1904
"1172","SLV",21.3771670488821,1904
"1173","SMR",12.2895721114976,1904
"1174","SOL",24.8740140651625,1904
"1175","SOM",27.0702386152051,1904
"1176","SPM",NA,1904
"1177","SRB",10.2780539327403,1904
"1178","STP",25,1904
"1179","SUR",27.0429769146587,1904
"1180","SVK",7.7160709541176,1904
"1181","SVN",9.1578851953759,1904
"1182","SWE",4.9782417667571,1904
"1183","SWZ",19.3914128791315,1904
"1184","SXM",NA,1904
"1185","SYC",NA,1904
"1186","SYR",17.1168910812265,1904
"1187","TCA",25.9,1904
"1188","TCD",26.8072855336379,1904
"1189","TGO",26.0213239779355,1904
"1190","THA",26.6030775073272,1904
"1191","TJK",10.3538294286743,1904
"1192","TKM",14.5915813621553,1904
"1193","TLS",24.635478203106,1904
"1194","TON",NA,1904
"1195","TTO",24.8961213067748,1904
"1196","TUN",18.6826260715737,1904
"1197","TUR",11.7894691069194,1904
"1198","TWN",19.4128625167688,1904
"1199","TZA",21.4867444255651,1904
"1200","UGA",21.2342987981693,1904
"1201","UKR",7.39046702583683,1904
"1202","URY",17.3576373654847,1904
"1203","USA",12.6228021935576,1904
"1204","UZB",13.1622632426908,1904
"1205","VAT",15.8,1904
"1206","VCT",26.4,1904
"1207","VEN",23.5997641958956,1904
"1208","VGB",NA,1904
"1209","VIR",26.5,1904
"1210","VNM",24.7424720190385,1904
"1211","VUT",24.3921548984691,1904
"1212","PSE",18.1145874383338,1904
"1213","WLF",NA,1904
"1214","WSM",25.3,1904
"1215","YEM",22.3788251930588,1904
"1216","ZAF",17.1218380474465,1904
"1217","ZMB",19.9769682368405,1904
"1218","ZWE",19.0299308542968,1904
"1219","TUV",NA,1904
"1220","GUF",26.875010994131,1904
"1221","ABW",NA,1905
"1222","AFG",10.9115311067379,1905
"1223","AGO",21.0197480729705,1905
"1224","AIA",NA,1905
"1225","ALB",12.4532151578551,1905
"1226","ALA",5.8,1905
"1227","AND",9.5862401172166,1905
"1228","ARE",26.4070733341459,1905
"1229","ARG",16.3095951607395,1905
"1230","ARM",7.83988973171463,1905
"1231","ASM",NA,1905
"1232","ATA",NA,1905
"1233","Ashm",NA,1905
"1234","ATF",NA,1905
"1235","ATG",NA,1905
"1236","AUS",16.0548533007629,1905
"1237","AUT",7.26577597917548,1905
"1238","AZE",12.2553128537136,1905
"1239","BDI",19.498592716693,1905
"1240","BEL",9.46091916168508,1905
"1241","BEN",27.5877452048423,1905
"1242","BFA",28.6062992299251,1905
"1243","BGD",24.465757324844,1905
"1244","BGR",9.91736014127655,1905
"1245","BHR",NA,1905
"1246","BHS",25.6829373814629,1905
"1247","BIH",7.94578880815139,1905
"1248","BLM",NA,1905
"1249","BLR",6.0007843347335,1905
"1250","BLZ",25.5908539435154,1905
"1251","BMU",NA,1905
"1252","BOL",17.9216329699102,1905
"1253","BRA",21.6201420282502,1905
"1254","BRB",NA,1905
"1255","BRN",27.6679496889694,1905
"1256","BTN",11.7107143614407,1905
"1257","BWA",20.7823287013205,1905
"1258","CAF",24.9598175312156,1905
"1259","CAN",4.87000805969215,1905
"1260","CHE",6.9917640844396,1905
"1261","CHL",9.99399480928773,1905
"1262","CHN",13.4770191161212,1905
"1263","CIV",26.5751330678294,1905
"1264","CMR",23.9082860016637,1905
"1265","COD",22.7898526338481,1905
"1266","COG",24.4011990803844,1905
"1267","COK",24,1905
"1268","COL",19.75016435542,1905
"1269","COM",24.7,1905
"1270","CPV",20.7,1905
"1271","CRI",22.1122745584401,1905
"1272","CUB",25.331323570614,1905
"1273","CUW",NA,1905
"1274","CYM",28.2,1905
"1275","CYN",18.4060384352564,1905
"1276","CYP",17.313638929525,1905
"1277","CZE",7.88561073966516,1905
"1278","DEU",8.59026222319105,1905
"1279","DJI",27.5341563897047,1905
"1280","DMA",NA,1905
"1281","DNK",7.6433292407737,1905
"1282","DOM",24.4241432008453,1905
"1283","DZA",16.4095967859971,1905
"1284","ECU",18.9648599769218,1905
"1285","EGY",21.1109998043097,1905
"1286","ERI",22.2981046690297,1905
"1287","ESP",13.8205979241909,1905
"1288","EST",5.216622664617,1905
"1289","ETH",18.9138138134262,1905
"1290","FIN",3.66754573507264,1905
"1291","FJI",23.1804698902046,1905
"1292","FLK",5.84588356736018,1905
"1293","FRA",10.2895193328977,1905
"1294","FRO",NA,1905
"1295","FSM",NA,1905
"1296","GAB",24.9011928229696,1905
"1297","Gaza",19.5,1905
"1298","GBR",9.0931957580653,1905
"1299","GEO",10.5788195432261,1905
"1300","GGY",NA,1905
"1301","GHA",26.7484827642038,1905
"1302","GIN",25.3043528499076,1905
"1303","GMB",26.3450039537329,1905
"1304","GNB",26.8069088218521,1905
"1305","GNQ",24.3516343724214,1905
"1306","GRC",14.7847829987944,1905
"1307","GRD",NA,1905
"1308","GRL",-4.56705318011474,1905
"1309","GTM",22.0341331904536,1905
"1310","GUM",NA,1905
"1311","GUY",26.4900341647379,1905
"1312","HKG",22.1,1905
"1313","HMD",NA,1905
"1314","HND",23.8540715511703,1905
"1315","HRV",11.039357036781,1905
"1316","HTI",23.3921526141074,1905
"1317","HUN",10.1148035928169,1905
"1318","IDN",24.8638829263073,1905
"1319","IMN",NA,1905
"1320","IND",25.0601740302248,1905
"1321","IOA",NA,1905
"1322","IOT",NA,1905
"1323","IRL",8.46875629856237,1905
"1324","IRN",14.5971501324772,1905
"1325","IRQ",21.6699507601355,1905
"1326","ISL",1.39239952240235,1905
"1327","ISR",18.9771290962716,1905
"1328","ITA",12.2527620846626,1905
"1329","JAM",24.1154552616789,1905
"1330","JEY",10.8,1905
"1331","JOR",17.0828630071226,1905
"1332","JPN",12.9165278220138,1905
"1333","KAS",-5.1,1905
"1334","KAZ",4.55803130604065,1905
"1335","KEN",19.9724100069114,1905
"1336","KGZ",4.36573211874567,1905
"1337","KHM",28.2259864732478,1905
"1338","KIR",NA,1905
"1339","KNA",NA,1905
"1340","KOR",10.9585995925806,1905
"1341","KOS",8.50336797727674,1905
"1342","KWT",24.6394737550351,1905
"1343","LAO",24.1430222441817,1905
"1344","LBN",13.4692262822513,1905
"1345","LBR",26.0381221997025,1905
"1346","LBY",19.9190382873038,1905
"1347","LCA",NA,1905
"1348","LIE",3.05158358957823,1905
"1349","LKA",26.3075066788225,1905
"1350","LSO",11.4025175772783,1905
"1351","LTU",6.41514473187602,1905
"1352","LUX",8.7,1905
"1353","LVA",6.00698010946476,1905
"1354","MAC",20.9,1905
"1355","MAF",NA,1905
"1356","MAR",16.988514993484,1905
"1357","MCO",13.2,1905
"1358","MDA",9.2507372655713,1905
"1359","MDG",21.0370617181892,1905
"1360","MDV",NA,1905
"1361","MEX",18.0447699922708,1905
"1362","MHL",NA,1905
"1363","MKD",9.25497427128865,1905
"1364","MLI",28.2092193078277,1905
"1365","MLT",NA,1905
"1366","MMR",24.91604982264,1905
"1367","MNE",7.52056562353851,1905
"1368","MNG",-2.57371054909235,1905
"1369","MNP",NA,1905
"1370","MOZ",23.1433033628566,1905
"1371","MRT",28.0824795591196,1905
"1372","MSR",NA,1905
"1373","MUS",24.2,1905
"1374","MWI",20.462292196138,1905
"1375","MYS",26.4107558723929,1905
"1376","NAM",20.3040724175407,1905
"1377","NCL",20.7032345285662,1905
"1378","NER",27.740161316601,1905
"1379","NFK",NA,1905
"1380","NGA",26.2862030959557,1905
"1381","NIC",25.4760968304774,1905
"1382","NIU",NA,1905
"1383","NLD",9.19434355137417,1905
"1384","NOR",4.71959234356962,1905
"1385","NPL",20.0607217209249,1905
"1386","NRU",NA,1905
"1387","NZL",11.7079933995823,1905
"1388","OMN",25.8338896653349,1905
"1389","PAK",22.4570604663638,1905
"1390","PAN",24.8302120574291,1905
"1391","PCN",NA,1905
"1392","PER",15.336338886449,1905
"1393","PHL",25.2248995098084,1905
"1394","PLW",NA,1905
"1395","PNG",21.6875573560711,1905
"1396","POL",7.84241691112156,1905
"1397","PRI",23.832006906318,1905
"1398","PRK",7.38390615696083,1905
"1399","PRT",14.4675725459625,1905
"1400","PRY",21.5051870138249,1905
"1401","PYF",24.4,1905
"1402","QAT",25.8166564366376,1905
"1403","ROU",9.10607708463905,1905
"1404","RUS",3.69067203384041,1905
"1405","RWA",19.1975888267644,1905
"1406","ESH",23.8066660811487,1905
"1407","SAU",25.186340575933,1905
"1408","SDN",27.2504525107287,1905
"1409","SSD",27.0089512772328,1905
"1410","SEN",26.7088915320579,1905
"1411","SGP",NA,1905
"1412","SGS",NA,1905
"1413","SHN",NA,1905
"1414","SLB",26.8673060610496,1905
"1415","SLE",26.4807958472372,1905
"1416","SLV",21.9378947466969,1905
"1417","SMR",11.2180229830133,1905
"1418","SOL",24.2285805637599,1905
"1419","SOM",27.0014289458035,1905
"1420","SPM",NA,1905
"1421","SRB",9.94674643182248,1905
"1422","STP",25.5,1905
"1423","SUR",27.1626584779546,1905
"1424","SVK",7.57433553629177,1905
"1425","SVN",8.35918548386378,1905
"1426","SWE",5.50797212720978,1905
"1427","SWZ",19.3175926418125,1905
"1428","SXM",NA,1905
"1429","SYC",NA,1905
"1430","SYR",16.9470995558165,1905
"1431","TCA",26.3,1905
"1432","TCD",27.4426729797752,1905
"1433","TGO",26.7086977107418,1905
"1434","THA",27.5009345696545,1905
"1435","TJK",10.171987846486,1905
"1436","TKM",14.6317623419569,1905
"1437","TLS",25.6077459433885,1905
"1438","TON",NA,1905
"1439","TTO",25.3961213067748,1905
"1440","TUN",18.2582049913935,1905
"1441","TUR",11.8431256984605,1905
"1442","TWN",19.7577024221065,1905
"1443","TZA",21.8111248111798,1905
"1444","UGA",21.7234896425621,1905
"1445","UKR",8.26226763713406,1905
"1446","URY",17.1673382275516,1905
"1447","USA",12.9775855569779,1905
"1448","UZB",12.8526195968391,1905
"1449","VAT",15.2,1905
"1450","VCT",26.4,1905
"1451","VEN",23.8656470828243,1905
"1452","VGB",NA,1905
"1453","VIR",26.8,1905
"1454","VNM",24.9828863910377,1905
"1455","VUT",24.1401936230863,1905
"1456","PSE",18.0145874383338,1905
"1457","WLF",NA,1905
"1458","WSM",25.4,1905
"1459","YEM",22.3309160140631,1905
"1460","ZAF",17.0698821869859,1905
"1461","ZMB",20.8813219670393,1905
"1462","ZWE",20.0377863832797,1905
"1463","TUV",NA,1905
"1464","GUF",26.8898274305938,1905
"1465","ABW",NA,1906
"1466","AFG",11.8571595553519,1906
"1467","AGO",20.7837246665348,1906
"1468","AIA",NA,1906
"1469","ALB",12.751510997867,1906
"1470","ALA",6.3,1906
"1471","AND",9.85244029714915,1906
"1472","ARE",26.5278108484295,1906
"1473","ARG",16.9385188033584,1906
